date,city,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,day_of_year,month,season_sin,season_cos,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_roll_mean_7,humidity_roll_mean_7,wind_roll_mean_7,target_next_day_temp
2025-06-22,Greater Noida,39.5,63.9,10.5,0.0,173,6,0.16481784665719793,-0.9863240225317866,36.7,59.6,38.4,56.4,37.8,60.8,38.08571428571429,60.5,10.314285714285715,39.9
2025-06-23,Greater Noida,39.9,61.6,8.4,0.0,174,6,0.14782713347053048,-0.9890132145779883,39.5,63.9,36.7,59.6,38.4,56.4,39.042857142857144,60.48571428571429,9.642857142857142,41.0
2025-06-24,Greater Noida,41.0,55.9,8.7,0.0,175,6,0.13079267585675922,-0.9914097417023038,39.9,61.6,39.5,63.9,36.7,59.6,39.18571428571429,59.18571428571429,9.771428571428572,37.0
2025-06-25,Greater Noida,37.0,56.6,11.2,0.0,176,6,0.11371951458594969,-0.9935128947338007,41.0,55.9,39.9,61.6,39.5,63.9,38.614285714285714,59.25714285714286,9.857142857142858,40.8
2025-06-26,Greater Noida,40.8,56.6,12.4,4.5,177,6,0.0966127018812031,-0.9953220513156602,37.0,56.6,41.0,55.9,39.9,61.6,39.04285714285714,58.65714285714285,10.414285714285715,39.95
2025-06-27,Greater Noida,39.95,64.4,10.4,0.0,178,6,0.07947729992362097,-0.9968366760893436,40.8,56.6,37.0,56.6,41.0,55.9,39.26428571428572,59.800000000000004,10.285714285714286,39.1
2025-06-28,Greater Noida,39.1,71.0,8.3,0.0,179,6,0.062318379354325076,-0.998056320853012,39.95,64.4,40.8,56.6,37.0,56.6,39.607142857142854,61.42857142857143,9.985714285714286,37.3
2025-06-29,Greater Noida,37.3,68.5,10.1,0.0,180,6,0.04514101777397193,-0.9989806246941579,39.1,71.0,39.95,64.4,40.8,56.6,39.292857142857144,62.08571428571429,9.928571428571429,40.0
2025-06-30,Greater Noida,40.0,55.8,13.2,0.0,181,6,0.02795029824021032,-0.999609314096404,37.3,68.5,39.1,71.0,39.95,64.4,39.307142857142864,61.25714285714285,10.614285714285714,35.9
2025-07-01,Greater Noida,35.9,69.4,9.7,0.0,182,7,0.01075130776352193,-0.9999422030204416,40.0,55.8,37.3,68.5,39.1,71.0,38.57857142857143,63.18571428571429,10.757142857142856,40.1
2025-07-02,Greater Noida,40.1,67.7,11.7,0.0,183,7,-0.00645086419810515,-0.9999791929590823,35.9,69.4,40.0,55.8,37.3,68.5,39.02142857142858,64.77142857142857,10.828571428571427,37.1
2025-07-03,Greater Noida,37.1,58.0,8.3,0.0,184,7,-0.023651127245231586,-0.9997202729664083,40.1,67.7,35.9,69.4,40.0,55.8,38.49285714285714,64.97142857142858,10.242857142857144,39.2
2025-07-04,Greater Noida,39.2,63.3,9.3,32.1,185,7,-0.04084439154329611,-0.9991655196610109,37.1,58.0,40.1,67.7,35.9,69.4,38.38571428571429,64.81428571428572,10.085714285714285,30.4
2025-07-05,Greater Noida,30.4,69.1,10.3,6.4,186,7,-0.05802556932878035,-0.9983150972033183,39.2,63.3,37.1,58.0,40.1,67.7,37.142857142857146,64.54285714285713,10.37142857142857,37.6
2025-07-06,Greater Noida,37.6,67.2,9.9,0.0,187,7,-0.07518957641475855,-0.9971692572470178,30.4,69.1,39.2,63.3,37.1,58.0,37.18571428571429,64.35714285714286,10.342857142857143,38.7
2025-07-07,Greater Noida,38.7,60.0,8.1,0.0,188,7,-0.09233133369539122,-0.9957283388645872,37.6,67.2,30.4,69.1,39.2,63.3,37.0,64.95714285714287,9.614285714285714,37.9
2025-07-08,Greater Noida,37.9,67.9,8.0,31.5,189,7,-0.10944576864891556,-0.993992768446958,38.7,60.0,37.6,67.2,30.4,69.1,37.285714285714285,64.74285714285715,9.37142857142857,29.6
2025-07-09,Greater Noida,29.6,57.1,10.6,0.0,190,7,-0.12652781683868314,-0.9919630595773397,37.9,67.9,38.7,60.0,37.6,67.2,35.785714285714285,63.228571428571435,9.214285714285714,40.5
2025-07-10,Greater Noida,40.5,65.0,10.9,0.0,191,7,-0.1435724234118113,-0.9896398128792412,29.6,57.1,37.9,67.9,38.7,60.0,36.271428571428565,64.22857142857143,9.585714285714285,39.4
2025-07-11,Greater Noida,39.4,70.6,11.3,0.0,192,7,-0.16057454459499376,-0.9870237158387383,40.5,65.0,29.6,57.1,37.9,67.9,36.3,65.27142857142857,9.871428571428572,38.0
2025-07-12,Greater Noida,38.0,66.3,11.7,28.1,193,7,-0.17752914918703497,-0.984115542601034,39.4,70.6,40.5,65.0,29.6,57.1,37.385714285714286,64.87142857142857,10.071428571428571,29.6
2025-07-13,Greater Noida,29.6,64.4,9.1,0.0,194,7,-0.19443122004766195,-0.9809161537413774,38.0,66.3,39.4,70.6,40.5,65.0,36.24285714285714,64.47142857142858,9.957142857142857,36.1
2025-07-14,Greater Noida,36.1,70.1,8.4,12.3,195,7,-0.2112757555821793,-0.9774264960104055,29.6,64.4,38.0,66.3,39.4,70.6,35.871428571428574,65.91428571428571,10.0,35.8
2025-07-15,Greater Noida,35.8,70.6,10.9,26.1,196,7,-0.2280577712215198,-0.9736476020539838,36.1,70.1,29.6,64.4,38.0,66.3,35.57142857142857,66.3,10.414285714285715,27.1
2025-07-16,Greater Noida,27.1,72.0,9.9,0.0,197,7,-0.24477230089725957,-0.9695805901076308,35.8,70.6,36.1,70.1,29.6,64.4,35.214285714285715,68.42857142857143,10.314285714285715,39.0
2025-07-17,Greater Noida,39.0,70.4,7.3,0.0,198,7,-0.2614143985111562,-0.965226663665613,27.1,72.0,35.8,70.6,36.1,70.1,35.0,69.2,9.799999999999999,38.1
2025-07-18,Greater Noida,38.1,71.3,7.1,32.5,199,7,-0.2779791393987801,-0.9605871111248129,39.0,70.4,27.1,72.0,35.8,70.6,34.81428571428572,69.3,9.200000000000001,32.6
2025-07-19,Greater Noida,32.6,70.0,9.4,0.0,200,7,-0.2944616217868012,-0.9556633054034704,38.1,71.3,39.0,70.4,27.1,72.0,34.042857142857144,69.82857142857144,8.87142857142857,36.1
2025-07-20,Greater Noida,36.1,68.2,8.3,0.0,201,7,-0.3108569682435036,-0.9504567035349151,32.6,70.0,38.1,71.3,39.0,70.4,34.97142857142857,70.37142857142857,8.757142857142858,37.4
2025-07-21,Greater Noida,37.4,67.6,8.5,36.5,202,7,-0.3271603271220951,-0.9449688462364056,36.1,68.2,32.6,70.0,38.1,71.3,35.15714285714286,70.01428571428572,8.77142857142857,31.4
2025-07-22,Greater Noida,31.4,66.3,10.1,8.2,203,7,-0.34336687399638804,-0.939201357453208,37.4,67.6,36.1,68.2,32.6,70.0,34.52857142857143,69.39999999999999,8.657142857142857,35.9
2025-07-23,Greater Noida,35.9,62.4,9.6,0.0,204,7,-0.3594718130884232,-0.9331559438780432,31.4,66.3,37.4,67.6,36.1,68.2,35.785714285714285,68.02857142857142,8.614285714285714,36.1
2025-07-24,Greater Noida,36.1,63.4,10.4,0.0,205,7,-0.3754703786876202,-0.9268343944460494,35.9,62.4,31.4,66.3,37.4,67.6,35.371428571428574,67.02857142857142,9.057142857142857,37.3
2025-07-25,Greater Noida,37.3,66.1,5.4,26.0,206,7,-0.3913578365610259,-0.9202385798054075,36.1,63.4,35.9,62.4,31.4,66.3,35.25714285714285,66.28571428571429,8.814285714285715,28.3
2025-07-26,Greater Noida,28.3,68.2,8.7,0.0,207,7,-0.4071294853542516,-0.9133704517637858,37.3,66.1,36.1,63.4,35.9,62.4,34.642857142857146,66.02857142857142,8.714285714285714,37.1
2025-07-27,Greater Noida,37.1,73.0,9.3,0.0,208,7,-0.4227806579826773,-0.9062320427107697,28.3,68.2,37.3,66.1,36.1,63.4,34.785714285714285,66.71428571428571,8.857142857142858,35.5
2025-07-28,Greater Noida,35.5,67.0,5.9,0.0,209,7,-0.4383067230125192,-0.898825465016444,37.1,73.0,28.3,68.2,37.3,66.1,34.51428571428571,66.62857142857142,8.485714285714286,36.2
2025-07-29,Greater Noida,36.2,71.1,7.2,0.0,210,7,-0.45370308603134424,-0.8911529104063088,35.5,67.0,37.1,73.0,28.3,68.2,35.199999999999996,67.31428571428572,8.071428571428571,33.9
2025-07-30,Greater Noida,33.9,71.4,6.8,13.5,211,7,-0.46896519100763184,-0.8832166493127127,36.2,71.1,35.5,67.0,37.1,73.0,34.91428571428572,68.6,7.671428571428572,33.2
2025-07-31,Greater Noida,33.2,66.0,8.1,5.4,212,7,-0.48408852163897587,-0.8750190302029955,33.9,71.4,36.2,71.1,35.5,67.0,34.5,68.97142857142858,7.3428571428571425,33.5
2025-08-01,Greater Noida,33.5,69.3,10.4,24.1,213,8,-0.4990686026885319,-0.8665624788845385,33.2,66.0,33.9,71.4,36.2,71.1,33.95714285714286,69.42857142857143,8.057142857142857,26.9
2025-08-02,Greater Noida,26.9,65.8,11.0,0.0,214,8,-0.5139010013093103,-0.8578494977869301,33.5,69.3,33.2,66.0,33.9,71.4,33.75714285714286,69.08571428571429,8.385714285714286,33.2
2025-08-03,Greater Noida,33.2,72.0,6.7,0.0,215,8,-0.5285813283559292,-0.8488826652214553,26.9,65.8,33.5,69.3,33.2,66.0,33.2,68.94285714285715,8.014285714285714,36.7
2025-08-04,Greater Noida,36.7,69.1,8.6,0.0,216,8,-0.5431052396834317,-0.8396646346181327,33.2,72.0,26.9,65.8,33.5,69.3,33.371428571428574,69.24285714285715,8.4,35.7
2025-08-05,Greater Noida,35.7,61.7,8.6,16.9,217,8,-0.5574684374327892,-0.8301981337405212,36.7,69.1,33.2,72.0,26.9,65.8,33.300000000000004,67.9,8.6,25.5
2025-08-06,Greater Noida,25.5,66.9,8.3,0.0,218,8,-0.5716666713027052,-0.8204859638785327,35.7,61.7,36.7,69.1,33.2,72.0,32.1,67.25714285714285,8.814285714285715,34.4
2025-08-07,Greater Noida,34.4,72.7,8.3,0.9,219,8,-0.5856957398073508,-0.8105309990194823,25.5,66.9,35.7,61.7,36.7,69.1,32.27142857142857,68.21428571428571,8.842857142857143,32.5
2025-08-08,Greater Noida,32.5,65.2,8.1,9.8,220,8,-0.5995514915196489,-0.8003361849976323,34.4,72.7,25.5,66.9,35.7,61.7,32.128571428571426,67.62857142857142,8.514285714285714,30.0
2025-08-09,Greater Noida,30.0,67.6,10.1,23.9,221,8,-0.6132298262997502,-0.7899045386224707,32.5,65.2,34.4,72.7,25.5,66.9,32.57142857142857,67.88571428571429,8.385714285714286,25.0
2025-08-10,Greater Noida,25.0,67.8,9.2,0.0,222,8,-0.6267266965083301,-0.7792391467859886,30.0,67.6,32.5,65.2,34.4,72.7,31.400000000000002,67.28571428571429,8.742857142857142,35.7
2025-08-11,Greater Noida,35.7,61.3,5.9,19.2,223,8,-0.6400381082043503,-0.7683431655492202,25.0,67.8,30.0,67.6,32.5,65.2,31.25714285714286,66.17142857142856,8.357142857142858,24.4
2025-08-12,Greater Noida,24.4,67.3,8.6,0.0,224,8,-0.65316012232693,-0.7572198192083127,35.7,61.3,25.0,67.8,30.0,67.6,29.642857142857142,66.97142857142858,8.357142857142858,34.5
2025-08-13,Greater Noida,34.5,59.5,8.7,0.0,225,8,-0.666088855860977,-0.7458723993404063,24.4,67.3,35.7,61.3,25.0,67.8,30.928571428571427,65.91428571428571,8.414285714285715,32.6
2025-08-14,Greater Noida,32.6,62.4,7.8,0.0,226,8,-0.6788204829862355,-0.734304263829602,34.5,59.5,24.4,67.3,35.7,61.3,30.67142857142857,64.44285714285714,8.342857142857143,33.5
2025-08-15,Greater Noida,33.5,69.0,9.0,6.7,227,8,-0.6913512362094071,-0.722518835873311,32.6,62.4,34.5,59.5,24.4,67.3,30.814285714285713,64.98571428571428,8.471428571428572,29.8
2025-08-16,Greater Noida,29.8,65.9,7.5,0.0,228,8,-0.7036774074790128,-0.7105196029692745,33.5,69.0,32.6,62.4,34.5,59.5,30.785714285714285,64.74285714285715,8.1,34.0
2025-08-17,Greater Noida,34.0,63.1,7.5,0.0,229,8,-0.7157953492826642,-0.6983101158835584,29.8,65.9,33.5,69.0,32.6,62.4,32.07142857142857,64.07142857142857,7.857142857142857,31.8
2025-08-18,Greater Noida,31.8,65.8,7.3,0.0,230,8,-0.7277014757264236,-0.6858939875998223,34.0,63.1,29.8,65.9,33.5,69.0,31.514285714285716,64.71428571428571,8.057142857142855,30.1
2025-08-19,Greater Noida,30.1,63.6,4.0,0.0,231,8,-0.7393922635959241,-0.673274892250183,31.8,65.8,34.0,63.1,29.8,65.9,32.32857142857143,64.18571428571428,7.3999999999999995,30.2
2025-08-20,Greater Noida,30.2,63.7,6.9,0.0,232,8,-0.7508642533989489,-0.6604565640279754,30.1,63.6,31.8,65.8,34.0,63.1,31.714285714285715,64.78571428571429,7.142857142857143,31.1
2025-08-21,Greater Noida,31.1,66.1,6.0,0.0,233,8,-0.7621140503891487,-0.6474427960827475,30.2,63.7,30.1,63.6,31.8,65.8,31.5,65.31428571428572,6.885714285714286,29.9
2025-08-22,Greater Noida,29.9,60.3,5.1,0.0,234,8,-0.7731383255706026,-0.6342374393978054,31.1,66.1,30.2,63.7,30.1,63.6,30.985714285714288,64.07142857142858,6.328571428571428,32.0
2025-08-23,Greater Noida,32.0,63.2,9.0,0.0,235,8,-0.7839338166829201,-0.620844401650647,29.9,60.3,31.1,66.1,30.2,63.7,31.3,63.68571428571429,6.542857142857143,30.5
2025-08-24,Greater Noida,30.5,61.6,7.6,13.4,236,8,-0.7944973291665992,-0.6072676460566135,32.0,63.2,29.9,60.3,31.1,66.1,30.8,63.471428571428575,6.557142857142857,31.3
2025-08-25,Greater Noida,31.3,56.3,6.7,0.0,237,8,-0.8048257371083452,-0.593511190196115,30.5,61.6,32.0,63.2,29.9,60.3,30.728571428571428,62.11428571428571,6.471428571428572,28.3
2025-08-26,Greater Noida,28.3,58.7,5.9,3.2,238,8,-0.8149159841660791,-0.5795791048257612,31.3,56.3,30.5,61.6,32.0,63.2,30.47142857142857,61.41428571428572,6.742857142857143,30.8
2025-08-27,Greater Noida,30.8,68.5,7.1,0.0,239,8,-0.8247650844733614,-0.5654755126737576,28.3,58.7,31.3,56.3,30.5,61.6,30.557142857142857,62.10000000000001,6.771428571428571,28.7
2025-08-28,Greater Noida,28.7,63.5,8.1,0.0,240,8,-0.8343701235229537,-0.5512045872199277,30.8,68.5,28.3,58.7,31.3,56.3,30.214285714285715,61.728571428571435,7.071428571428571,29.3
2025-08-29,Greater Noida,29.3,56.5,5.4,22.2,241,8,-0.8437282590292712,-0.5367705514607103,28.7,63.5,30.8,68.5,28.3,58.7,30.12857142857143,61.185714285714276,7.114285714285715,27.8
2025-08-30,Greater Noida,27.8,55.4,6.5,0.0,242,8,-0.8528367217694595,-0.522177676659508,29.3,56.5,28.7,63.5,30.8,68.5,29.528571428571432,60.07142857142857,6.757142857142857,26.3
2025-08-31,Greater Noida,26.3,61.0,7.8,0.0,243,8,-0.8616928164028521,-0.5074302810827518,27.8,55.4,29.3,56.5,28.7,63.5,28.928571428571427,59.98571428571428,6.785714285714286,29.6
2025-09-01,Greater Noida,29.6,67.5,3.6,22.7,244,9,-0.8702939222685674,-0.49253272872205434,26.3,61.0,27.8,55.4,29.3,56.5,28.685714285714287,61.58571428571429,6.3428571428571425,23.2
2025-09-02,Greater Noida,23.2,60.3,6.3,7.8,245,9,-0.8786374941610001,-0.4774894280028391,29.6,67.5,26.3,61.0,27.8,55.4,27.957142857142856,61.81428571428571,6.3999999999999995,25.2
2025-09-03,Greater Noida,25.2,66.1,5.7,0.0,246,9,-0.886721063082993,-0.46230483047981086,23.2,60.3,29.6,67.5,26.3,61.0,27.157142857142855,61.471428571428575,6.2,28.9
2025-09-04,Greater Noida,28.9,62.1,6.1,0.0,247,9,-0.8945422369764496,-0.4469834295196741,25.2,66.1,23.2,60.3,29.6,67.5,27.185714285714283,61.271428571428565,5.914285714285714,29.7
2025-09-05,Greater Noida,29.7,62.5,5.5,0.0,248,9,-0.9020987014301837,-0.43152975897147144,28.9,62.1,25.2,66.1,23.2,60.3,27.24285714285714,62.128571428571426,5.928571428571429,27.8
2025-09-06,Greater Noida,27.8,55.1,6.4,0.0,249,9,-0.9093882203647925,-0.4159483918249421,29.7,62.5,28.9,62.1,25.2,66.1,27.24285714285714,62.08571428571429,5.914285714285714,27.0
2025-09-07,Greater Noida,27.0,64.0,9.1,15.3,250,9,-0.9164086366943458,-0.4002439388573056,27.8,55.1,29.7,62.5,28.9,62.1,27.342857142857145,62.51428571428572,6.1000000000000005,15.9
2025-09-08,Greater Noida,15.9,58.8,5.7,26.8,251,9,-0.9231578729647039,-0.38442104726885545,27.0,64.0,27.8,55.1,29.7,62.5,25.385714285714283,61.271428571428565,6.3999999999999995,19.7
2025-09-09,Greater Noida,19.7,63.4,6.6,0.0,252,9,-0.9296339319682695,-0.3684843993077793,15.9,58.8,27.0,64.0,27.8,55.1,24.885714285714283,61.714285714285715,6.442857142857143,26.9
2025-09-10,Greater Noida,26.9,56.6,9.1,0.0,253,9,-0.9358348973349941,-0.35243871088460327,19.7,63.4,15.9,58.8,27.0,64.0,25.12857142857143,60.357142857142854,6.928571428571429,25.4
2025-09-11,Greater Noida,25.4,60.5,5.2,0.0,254,9,-0.9417589340994617,-0.33628873017668287,26.9,56.6,19.7,63.4,15.9,58.8,24.62857142857143,60.128571428571426,6.799999999999999,26.7
2025-09-12,Greater Noida,26.7,61.0,8.7,0.0,255,9,-0.9474042892438845,-0.32003923622313857,25.4,60.5,26.9,56.6,19.7,63.4,24.199999999999996,59.91428571428571,7.257142857142857,25.5
2025-09-13,Greater Noida,25.5,58.9,6.0,0.0,256,9,-0.9527692922168511,-0.30369503751065885,26.7,61.0,25.4,60.5,26.9,56.6,23.87142857142857,60.457142857142856,7.199999999999998,25.3
2025-09-14,Greater Noida,25.3,61.1,8.6,0.0,257,9,-0.9578523554276669,-0.28726097055059635,25.5,58.9,26.7,61.0,25.4,60.5,23.62857142857143,60.042857142857144,7.128571428571428,26.6
2025-09-15,Greater Noida,26.6,58.3,7.0,0.0,258,9,-0.9626519747161487,-0.2707418984477642,25.3,61.1,25.5,58.9,26.7,61.0,25.157142857142855,59.971428571428575,7.314285714285714,23.6
2025-09-16,Greater Noida,23.6,56.7,6.3,0.0,259,9,-0.9671667297977312,-0.2541427094613622,26.6,58.3,25.3,61.1,25.5,58.9,25.714285714285715,59.01428571428571,7.271428571428571,26.7
2025-09-17,Greater Noida,26.7,65.6,5.7,11.7,260,9,-0.97139528468375,-0.23746831555846842,23.6,56.7,26.6,58.3,25.3,61.1,25.685714285714287,60.300000000000004,6.785714285714285,20.0
2025-09-18,Greater Noida,20.0,63.3,4.8,0.0,261,9,-0.9753363880767837,-0.2207236509605022,26.7,65.6,23.6,56.7,26.6,58.3,24.914285714285715,60.699999999999996,6.728571428571429,23.8
2025-09-19,Greater Noida,23.8,56.0,5.9,0.0,262,9,-0.9789888737409319,-0.20391367068311472,20.0,63.3,26.7,65.6,23.6,56.7,24.5,59.98571428571428,6.328571428571429,27.2
2025-09-20,Greater Noida,27.2,61.3,7.1,0.0,263,9,-0.9823516608469237,-0.18704334906991657,23.8,56.0,20.0,63.3,26.7,65.6,24.742857142857144,60.32857142857142,6.485714285714286,25.8
2025-09-21,Greater Noida,25.8,56.0,5.7,0.0,264,9,-0.9854237542919524,-0.17011767832049052,27.2,61.3,23.8,56.0,20.0,63.3,24.814285714285713,59.6,6.071428571428571,24.1
2025-09-22,Greater Noida,24.1,54.2,5.2,0.0,265,9,-0.9882042449941422,-0.15314166701312007,25.8,56.0,27.2,61.3,23.8,56.0,24.457142857142856,59.01428571428572,5.814285714285715,22.4
2025-09-23,Greater Noida,22.4,63.0,5.2,0.0,266,9,-0.9906923101615609,-0.13612033862266704,24.1,54.2,25.8,56.0,27.2,61.3,24.285714285714285,59.91428571428571,5.657142857142857,22.7
2025-09-24,Greater Noida,22.7,52.1,7.1,0.0,267,9,-0.9928872135356962,-0.11905873003404988,22.4,63.0,24.1,54.2,25.8,56.0,23.714285714285715,57.98571428571428,5.857142857142857,23.3
2025-09-25,Greater Noida,23.3,62.6,7.4,3.7,268,9,-0.994788305609327,-0.10196189005174576,22.7,52.1,22.4,63.0,24.1,54.2,24.185714285714283,57.88571428571429,6.228571428571428,23.0
2025-09-26,Greater Noida,23.0,57.8,4.5,0.0,269,9,-0.9963950238187231,-0.08483487790576538,23.3,62.6,22.7,52.1,22.4,63.0,24.071428571428573,58.142857142857146,6.028571428571429,22.5
2025-09-27,Greater Noida,22.5,58.0,4.5,0.0,270,9,-0.9977068927101168,-0.06768276175455162,23.0,57.8,23.3,62.6,22.7,52.1,23.4,57.67142857142858,5.657142857142857,22.4
2025-09-28,Greater Noida,22.4,60.5,6.0,0.0,271,9,-0.9987235240803972,-0.050510617185222886,22.5,58.0,23.0,57.8,23.3,62.6,22.914285714285715,58.314285714285724,5.700000000000001,21.9
2025-09-29,Greater Noida,21.9,61.2,7.7,0.0,272,9,-0.9994446170919858,-0.033323525711631344,22.4,60.5,22.5,58.0,23.0,57.8,22.6,59.31428571428571,6.057142857142857,19.9
2025-09-30,Greater Noida,19.9,55.6,7.1,28.0,273,9,-0.9998699583618592,-0.016126573270657762,21.9,61.2,22.4,60.5,22.5,58.0,22.24285714285714,58.25714285714286,6.328571428571429,12.4
2025-10-01,Greater Noida,12.4,61.8,3.5,0.0,274,10,-0.9999994220246925,0.001075151282798226,19.9,55.6,21.9,61.2,22.4,60.5,20.77142857142857,59.642857142857146,5.814285714285715,22.7
2025-10-02,Greater Noida,22.7,59.4,5.0,0.0,275,10,-0.999832969770105,0.018276557681691223,12.4,61.8,19.9,55.6,21.9,61.2,20.685714285714287,59.185714285714276,5.471428571428571,19.2
2025-10-03,Greater Noida,19.2,53.9,3.9,0.0,276,10,-0.9993706508539969,0.03547255575312556,22.7,59.4,12.4,61.8,19.9,55.6,20.142857142857142,58.62857142857143,5.385714285714285,20.6
2025-10-04,Greater Noida,20.6,58.3,4.9,0.0,277,10,-0.9986126020839734,0.052658056924614005,19.2,53.9,22.7,59.4,12.4,61.8,19.87142857142857,58.67142857142857,5.442857142857143,19.5
2025-10-05,Greater Noida,19.5,64.5,4.0,0.0,278,10,-0.9975590477788613,0.06982797572987089,20.6,58.3,19.2,53.9,22.7,59.4,19.457142857142856,59.24285714285715,5.157142857142857,20.6
2025-10-06,Greater Noida,20.6,65.8,3.1,0.0,279,10,-0.9962102997023297,0.0869772313136861,19.5,64.5,20.6,58.3,19.2,53.9,19.271428571428572,59.89999999999999,4.5,19.6
2025-10-07,Greater Noida,19.6,62.0,2.8,21.8,280,10,-0.9945667569706337,0.1041007489354256,20.6,65.8,19.5,64.5,20.6,58.3,19.228571428571428,60.81428571428571,3.8857142857142857,13.5
2025-10-08,Greater Noida,13.5,54.4,4.0,0.0,281,10,-0.9926289059345095,0.121193461470736,19.6,62.0,20.6,65.8,19.5,64.5,19.385714285714283,59.75714285714286,3.957142857142857,20.4
2025-10-09,Greater Noida,20.4,61.2,5.6,0.0,282,10,-0.9903973200352558,0.1382503109109819,13.5,54.4,19.6,62.0,20.6,65.8,19.057142857142857,60.01428571428571,4.042857142857143,17.6
2025-10-10,Greater Noida,17.6,62.7,6.1,0.0,283,10,-0.9878726596350429,0.15526624985999563,20.4,61.2,13.5,54.4,19.6,62.0,18.82857142857143,61.271428571428565,4.357142857142857,20.1
2025-10-11,Greater Noida,20.1,62.3,5.8,0.0,284,10,-0.9850556718215013,0.172236243027682,17.6,62.7,20.4,61.2,13.5,54.4,18.75714285714286,61.84285714285714,4.485714285714286,17.9
2025-10-12,Greater Noida,17.9,62.6,6.9,0.0,285,10,-0.981947190186646,0.18915526872004093,20.1,62.3,17.6,62.7,20.4,61.2,18.52857142857143,61.57142857142857,4.8999999999999995,17.9
2025-10-13,Greater Noida,17.9,61.0,2.5,0.0,286,10,-0.9785481345802031,0.20601832032517084,17.9,62.6,20.1,62.3,17.6,62.7,18.142857142857142,60.88571428571429,4.814285714285715,18.9
2025-10-14,Greater Noida,18.9,59.3,6.9,0.0,287,10,-0.9748595108374125,0.22282040779479959,17.9,61.0,17.9,62.6,20.1,62.3,18.04285714285714,60.5,5.3999999999999995,17.5
2025-10-15,Greater Noida,17.5,57.2,4.6,0.0,288,10,-0.9708824104813836,0.23955655912092708,18.9,59.3,17.9,61.0,17.9,62.6,18.61428571428571,60.89999999999999,5.485714285714286,19.3
2025-10-16,Greater Noida,19.3,52.1,6.2,0.0,289,10,-0.9666180104000972,0.2562218218071163,17.5,57.2,18.9,59.3,17.9,61.0,18.457142857142856,59.6,5.571428571428571,16.7
2025-10-17,Greater Noida,16.7,61.2,3.1,0.0,290,10,-0.9620675724981452,0.27281126433401914,19.3,52.1,17.5,57.2,18.9,59.3,18.328571428571426,59.385714285714286,5.142857142857144,16.7
2025-10-18,Greater Noida,16.7,60.6,5.1,0.0,291,10,-0.957232443323312,0.28931997761869527,16.7,61.2,19.3,52.1,17.5,57.2,17.842857142857145,59.142857142857146,5.042857142857143,16.5
2025-10-19,Greater Noida,16.5,62.2,5.4,0.0,292,10,-0.9521140536681102,0.3057430764672831,16.7,60.6,16.7,61.2,19.3,52.1,17.642857142857142,59.08571428571428,4.828571428571428,16.3
2025-10-20,Greater Noida,16.3,54.7,6.8,0.0,293,10,-0.9467139181463862,0.3220757010206104,16.5,62.2,16.7,60.6,16.7,61.2,17.414285714285715,58.1857142857143,5.442857142857143,18.4
2025-10-21,Greater Noida,18.4,62.7,2.7,0.0,294,10,-0.9410336347451197,0.3383130181923076,16.3,54.7,16.5,62.2,16.7,60.6,17.34285714285714,58.67142857142858,4.8428571428571425,17.5
2025-10-22,Greater Noida,17.5,68.5,5.1,0.0,295,10,-0.9350748843515574,0.3544502230989869,18.4,62.7,16.3,54.7,16.5,62.2,17.34285714285714,60.285714285714285,4.914285714285714,18.8
